event_hour,source,medium,device_type,os,users,page_views,conversions,revenue
2020-11-06 01:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,15,0,0.0
2020-11-06 01:00:00.000000 UTC,google,organic,desktop,Macintosh,6,7,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,desktop,Web,10,30,0,0.0
2020-11-06 01:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,3,3,0,0.0
2020-11-06 01:00:00.000000 UTC,google,cpc,mobile,iOS,1,1,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,0,0,0.0
2020-11-06 01:00:00.000000 UTC,(direct),(none),mobile,Web,6,20,0,0.0
2020-11-06 01:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,2,2,0,0.0
2020-11-06 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,6,0,0.0
2020-11-06 01:00:00.000000 UTC,(direct),(none),mobile,Android,4,21,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,56,0,0.0
2020-11-06 01:00:00.000000 UTC,google,organic,desktop,Windows,6,64,0,0.0
2020-11-06 01:00:00.000000 UTC,(direct),(none),mobile,iOS,3,3,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,(data deleted),mobile,Web,1,0,0,0.0
2020-11-06 01:00:00.000000 UTC,google,organic,mobile,Web,20,72,0,0.0
2020-11-06 01:00:00.000000 UTC,google,organic,tablet,Web,3,3,0,0.0
2020-11-06 01:00:00.000000 UTC,google,organic,mobile,Android,3,10,0,0.0
2020-11-06 01:00:00.000000 UTC,(direct),(none),desktop,Windows,4,27,1,0.0
2020-11-06 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,3,21,0,0.0
2020-11-06 01:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,1,1,0,0.0
2020-11-06 01:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,2,6,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,referral,tablet,Web,1,3,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,4,6,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,mobile,Web,3,7,0,0.0
2020-11-06 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,6,20,1,32.48
2020-11-06 01:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,6,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,referral,mobile,Web,1,26,1,17.6
2020-11-06 01:00:00.000000 UTC,<Other>,referral,desktop,Windows,3,5,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,8,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-06 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,4,12,0,0.0
2020-11-06 01:00:00.000000 UTC,(direct),(none),tablet,Android,2,2,0,0.0
2020-11-06 01:00:00.000000 UTC,google,cpc,desktop,Windows,2,6,0,0.0
2020-11-06 01:00:00.000000 UTC,<Other>,organic,desktop,Windows,2,2,0,0.0
2020-11-06 01:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,1,0,0,0.0
2020-11-06 01:00:00.000000 UTC,google,cpc,desktop,Web,2,33,0,0.0
2020-11-06 01:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,2,7,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,3,2,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,desktop,Web,16,86,2,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,8,0,0.0
2020-11-06 02:00:00.000000 UTC,google,cpc,mobile,Web,3,9,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,mobile,Web,11,35,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,referral,desktop,Web,8,24,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),mobile,iOS,8,38,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),desktop,Web,16,36,0,0.0
2020-11-06 02:00:00.000000 UTC,google,cpc,desktop,Web,2,2,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),desktop,<Other>,2,2,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,2,0,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,mobile,iOS,7,131,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,2,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,<Other>,desktop,Web,7,14,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,8,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,2,5,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),mobile,Web,2,7,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,desktop,Windows,9,40,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,5,7,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,referral,desktop,Windows,2,9,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,2,1,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,mobile,Android,5,34,0,0.0
2020-11-06 02:00:00.000000 UTC,(direct),(none),desktop,Windows,4,38,1,93.6
2020-11-06 02:00:00.000000 UTC,<Other>,organic,desktop,Web,3,14,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,2,1,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,2,2,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,desktop,Macintosh,5,12,0,0.0
2020-11-06 02:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,2,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,3,12,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,1,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,3,9,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,organic,mobile,Web,2,1,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,referral,mobile,iOS,2,4,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,referral,mobile,Web,1,1,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,6,14,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,1,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,tablet,Web,1,5,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,<Other>,mobile,Web,1,6,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,(data deleted),desktop,Web,1,1,0,0.0
2020-11-06 02:00:00.000000 UTC,<Other>,(data deleted),mobile,Web,1,10,0,0.0
2020-11-06 02:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,1,0,0,0.0
2020-11-06 02:00:00.000000 UTC,google,organic,desktop,<Other>,1,1,0,0.0
2020-11-06 02:00:00.000000 UTC,(data deleted),(data deleted),tablet,Web,1,0,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,desktop,Web,18,210,1,54.6
2020-11-06 03:00:00.000000 UTC,<Other>,<Other>,desktop,Web,5,33,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,2,4,0,0.0
2020-11-06 03:00:00.000000 UTC,google,cpc,mobile,Android,2,2,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,mobile,Web,12,25,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,desktop,Windows,4,19,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,mobile,Android,4,21,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),mobile,Web,11,74,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,4,7,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),desktop,Macintosh,8,48,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,desktop,<Other>,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,mobile,Android,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),mobile,Android,1,4,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,<Other>,mobile,Android,2,6,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,organic,desktop,Web,2,12,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,7,11,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,desktop,Web,5,34,0,0.0
2020-11-06 03:00:00.000000 UTC,google,cpc,desktop,Windows,2,3,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),tablet,Android,1,0,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),desktop,<Other>,2,1,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,8,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,tablet,iOS,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,tablet,Web,2,6,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,3,3,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,organic,mobile,Web,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,mobile,iOS,6,9,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),mobile,iOS,3,14,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,mobile,iOS,3,3,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,0,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,2,0,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),desktop,Web,9,18,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,3,15,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,desktop,Macintosh,2,1,0,0.0
2020-11-06 03:00:00.000000 UTC,google,organic,tablet,Android,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,2,2,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,organic,mobile,iOS,1,3,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,<Other>,mobile,Web,2,12,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,tablet,Web,1,2,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,4,8,0,0.0
2020-11-06 03:00:00.000000 UTC,(direct),(none),desktop,Windows,3,1,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,2,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,mobile,Web,1,0,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,4,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,1,7,0,0.0
2020-11-06 03:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,2,0,0.0
2020-11-06 03:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,0,0,0.0
2020-11-06 03:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,1,1,0,0.0
2020-11-06 03:00:00.000000 UTC,google,cpc,desktop,Web,1,16,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,mobile,Web,9,34,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,desktop,Web,5,18,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,4,10,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,1,2,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,mobile,Android,2,28,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,desktop,Web,11,49,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,4,13,0,0.0
2020-11-06 04:00:00.000000 UTC,google,cpc,mobile,Android,2,0,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,organic,tablet,Android,1,3,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,mobile,iOS,1,62,1,32.48
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,1,2,0,0.0
2020-11-06 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,7,12,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,mobile,Web,8,70,1,50.08
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,desktop,<Other>,1,3,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),mobile,Web,7,33,1,14.75
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,mobile,Android,3,9,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),desktop,Macintosh,4,46,1,93.2
2020-11-06 04:00:00.000000 UTC,google,cpc,mobile,Web,3,5,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),mobile,iOS,4,12,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),desktop,Web,9,65,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,1,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,desktop,Macintosh,4,43,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,referral,mobile,Android,1,3,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,1,1,0,0.0
2020-11-06 04:00:00.000000 UTC,google,cpc,desktop,Windows,1,1,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,referral,mobile,iOS,3,5,0,0.0
2020-11-06 04:00:00.000000 UTC,google,organic,desktop,Windows,7,13,0,0.0
2020-11-06 04:00:00.000000 UTC,google,cpc,desktop,Web,2,3,0,0.0
2020-11-06 04:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,5,5,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,1,1,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,referral,desktop,Web,3,14,1,89.6
2020-11-06 04:00:00.000000 UTC,(direct),(none),desktop,Windows,2,2,0,0.0
2020-11-06 04:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,1,33,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),mobile,Android,2,12,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,4,3,0,0.0
2020-11-06 04:00:00.000000 UTC,google,cpc,mobile,iOS,1,2,0,0.0
2020-11-06 04:00:00.000000 UTC,<Other>,referral,mobile,Web,4,26,0,0.0
2020-11-06 04:00:00.000000 UTC,(direct),(none),tablet,Android,2,1,0,0.0
2020-11-06 04:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,1,0,0.0
2020-11-06 04:00:00.000000 UTC,(data deleted),(data deleted),mobile,Android,1,0,0,0.0
2020-11-06 04:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,0,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,10,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Android,2,6,0,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),desktop,Web,13,61,1,305.2
2020-11-06 05:00:00.000000 UTC,<Other>,referral,mobile,Android,2,4,0,0.0
2020-11-06 05:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,8,14,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,desktop,Web,4,4,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,2,2,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,desktop,Macintosh,3,23,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,referral,desktop,Web,8,50,1,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),mobile,iOS,1,1,0,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),desktop,Windows,5,14,0,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),mobile,Web,9,24,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,organic,mobile,Android,1,1,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,14,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,mobile,Android,2,8,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,desktop,Web,20,51,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,tablet,Web,1,6,0,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),mobile,Android,3,7,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,mobile,Web,11,148,7,350.55999999999995
2020-11-06 05:00:00.000000 UTC,google,organic,mobile,Android,5,15,0,0.0
2020-11-06 05:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,1,0,0,0.0
2020-11-06 05:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,4,15,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,1,9,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,organic,mobile,Web,2,15,0,0.0
2020-11-06 05:00:00.000000 UTC,google,cpc,mobile,Web,1,7,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,2,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,1,3,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,3,4,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,desktop,Windows,6,22,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,<Other>,mobile,Web,6,14,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,organic,desktop,Web,2,3,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,organic,desktop,Macintosh,1,1,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,7,16,0,0.0
2020-11-06 05:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,8,0,0.0
2020-11-06 05:00:00.000000 UTC,google,cpc,desktop,Web,2,2,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,mobile,iOS,5,9,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,1,5,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,referral,mobile,Web,2,0,0,0.0
2020-11-06 05:00:00.000000 UTC,google,organic,desktop,<Other>,1,6,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,1,0,0.0
2020-11-06 05:00:00.000000 UTC,google,cpc,mobile,iOS,1,3,0,0.0
2020-11-06 05:00:00.000000 UTC,google,cpc,desktop,Windows,2,3,0,0.0
2020-11-06 05:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,1,0,0.0
2020-11-06 05:00:00.000000 UTC,<Other>,(data deleted),mobile,Web,1,4,0,0.0
2020-11-06 06:00:00.000000 UTC,google,cpc,mobile,Web,5,22,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,desktop,Macintosh,3,3,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,desktop,Web,18,56,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),mobile,Android,8,8,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,desktop,Web,5,10,0,0.0
2020-11-06 06:00:00.000000 UTC,google,cpc,desktop,Web,6,47,0,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,1,1,0,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,Macintosh,1,23,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,mobile,Web,4,53,0,0.0
2020-11-06 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,iOS,2,4,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,organic,desktop,Windows,2,1,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,mobile,Web,10,45,1,50.08
2020-11-06 06:00:00.000000 UTC,<Other>,organic,desktop,Web,3,5,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,desktop,Windows,7,22,1,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,1,4,0,0.0
2020-11-06 06:00:00.000000 UTC,google,cpc,mobile,iOS,2,10,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,(data deleted),mobile,Web,1,3,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),mobile,iOS,3,2,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,mobile,iOS,7,46,1,21.6
2020-11-06 06:00:00.000000 UTC,<Other>,referral,desktop,Macintosh,3,11,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),desktop,Web,14,25,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,mobile,Android,4,8,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,2,3,0,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),mobile,iOS,3,7,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),desktop,<Other>,1,2,0,0.0
2020-11-06 06:00:00.000000 UTC,google,cpc,mobile,Android,1,7,0,0.0
2020-11-06 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,5,20,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,organic,mobile,iOS,1,1,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,referral,mobile,Android,3,30,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,referral,mobile,iOS,1,0,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,referral,desktop,Web,3,5,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,<Other>,desktop,Windows,2,2,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,desktop,Macintosh,3,35,1,60.8
2020-11-06 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,mobile,Web,4,6,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,referral,mobile,Web,4,16,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),desktop,Macintosh,4,1,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,organic,mobile,Web,2,4,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),mobile,Web,7,63,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),desktop,Windows,4,46,0,0.0
2020-11-06 06:00:00.000000 UTC,(direct),(none),tablet,iOS,1,6,0,0.0
2020-11-06 06:00:00.000000 UTC,<Other>,referral,desktop,Windows,2,2,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,mobile,Android,1,4,0,0.0
2020-11-06 06:00:00.000000 UTC,google,organic,desktop,<Other>,1,2,0,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,<Other>,1,6,0,0.0
2020-11-06 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,6,0,0.0
2020-11-06 06:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Macintosh,1,0,0,0.0
2020-11-06 06:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,2,0,0.0
2020-11-06 06:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,3,3,0,0.0
2020-11-06 07:00:00.000000 UTC,(data deleted),(data deleted),mobile,Web,3,5,0,0.0
2020-11-06 07:00:00.000000 UTC,(data deleted),(data deleted),desktop,Web,5,8,0,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,mobile,Android,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,mobile,Web,6,11,0,0.0
2020-11-06 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Web,3,17,0,0.0
2020-11-06 07:00:00.000000 UTC,(direct),(none),desktop,Web,15,31,1,50.4
2020-11-06 07:00:00.000000 UTC,<Other>,<Other>,mobile,Web,5,7,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,<Other>,tablet,Web,2,12,0,0.0
2020-11-06 07:00:00.000000 UTC,(direct),(none),mobile,Web,7,40,1,39.36
2020-11-06 07:00:00.000000 UTC,<Other>,organic,mobile,Android,1,6,0,0.0
2020-11-06 07:00:00.000000 UTC,shop.googlemerchandisestore.com,referral,desktop,Windows,2,7,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,desktop,Web,12,37,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,referral,mobile,Web,3,11,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,<Other>,mobile,iOS,2,10,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,referral,tablet,iOS,1,0,0,0.0
2020-11-06 07:00:00.000000 UTC,(direct),(none),desktop,Windows,5,53,1,20.3
2020-11-06 07:00:00.000000 UTC,(direct),(none),mobile,iOS,8,14,0,0.0
2020-11-06 07:00:00.000000 UTC,(direct),(none),mobile,Android,2,4,0,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,desktop,Windows,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,(data deleted),(data deleted),desktop,Windows,2,3,0,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,desktop,Web,4,90,0,0.0
2020-11-06 07:00:00.000000 UTC,(direct),(none),desktop,Macintosh,3,20,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,<Other>,mobile,Android,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,mobile,iOS,6,4,0,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,desktop,<Other>,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,<Other>,desktop,Web,6,21,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,mobile,Android,3,4,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,referral,mobile,Android,2,1,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,referral,desktop,Windows,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,desktop,Macintosh,2,9,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,referral,desktop,Web,6,27,1,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,desktop,Macintosh,1,0,0,0.0
2020-11-06 07:00:00.000000 UTC,google,cpc,mobile,Web,1,2,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,organic,mobile,Web,1,1,0,0.0
2020-11-06 07:00:00.000000 UTC,<Other>,organic,desktop,Windows,1,0,0,0.0
2020-11-06 07:00:00.000000 UTC,google,organic,desktop,Windows,3,8,0,0.0
